"recipient_cfscore","total_receipts","log_pac_receipts"
-1.313,78807.36,0
-1.223,222546.48,0
0.582,376821,8.5173931714189
-1.018,161796.18,8.10955572544642
-0.944,4810435.04,13.3790956271941
1.324,182336,8.30671904320269
-1.172,4757,0
1.038,1669131.56,12.2187455045617
-0.914,60134,6.90875477931522
-0.642,24317,8.00670084544037
1.003,16980.57,0
-0.944,78063.15,8.16080392095467
-0.932,23960.72,0
1.336,134043.56,9.95232533461943
-1.032,13478.34,0
-1.124,31416.7,8.5173931714189
-1.084,29796.44,0
-0.707,713853.16,10.5484090970507
1.369,124010,0
1.255,554379,9.04793908261736
1.174,122192.2,9.43356392009056
1.185,985526.2,12.5346603090079
-1.198,33924.86,6.21660610108486
-1.139,44843.96,7.86365126544865
-1.124,1280,0
-1.085,1666003.3,11.8459742769259
-0.2,270417.42,11.1272776899325
-0.687,3100,0
0.758,325931.1,10.3214113939789
-1.083,72150.2,7.69936675081207
0.253,19278.86,0
-0.151,121143,0
-1.064,1491070.15,11.6917002393611
-1.092,17096.86,6.41813652486054
-1.036,78672.22,7.86365126544865
-1.226,5753.2,0
-0.937,183296.01,9.50843925062301
-0.904,51853.84,8.77971129020447
1.484,77818.5,0
0.662,6244.35,0
-1.084,4605,0
-0.91,208155.4,9.75718524351579
-1.96,5423.68,0
-1.353,14979.2,0
-1.147,8109.36,0
1.326,82935.59,3.93182563272433
-0.466,393973,9.56458235867321
-0.125,114530,6.90875477931522
-0.989,282355.12,10.0239740416779
1.952,10750,0
0.554,117816.32,0
1.14,86993.65,0
1.505,42527.82,0
-1.009,337942.2,9.51051903575725
1.338,46768.77,0
0.181,885320.25,9.77001330113616
1.253,2197940.02,12.6419877444139
-0.038,287592.87,9.278092474027
-0.25,450694.05,10.6794892531482
1.096,8962.08,0
-0.849,21668.89,0
1.358,272985,7.60140233458373
-1.054,62276.6,0
1.58,35230.13,5.18043432589132
-0.887,565680.42,0
1.852,52810.18,0
0.797,425255.86,9.71111565988867
-0.65,37554.46,0
1.352,760193.75,0
1.074,393401.99,9.74102685663686
1.26,1645908.41,12.4945656390965
-0.508,43295.81,0
1.313,2907665.64,13.2538331388269
0.968,694900.84,9.72609383397847
0.387,694241.17,8.3429588448049
2.088,35835,0
-0.044,2273.4,0
-1.097,1097584.95,10.5465564897087
1.593,72709.69,0
-1.031,598542.59,0
1.062,77401,7.31388683163346
1.528,39639.59,0
-0.841,70425.87,9.12978086411777
-0.966,467514.71,10.3255147489433
-0.848,166845.21,8.95557714628151
-0.985,1949643.68,11.6512513332061
-1.291,54842.26,0
-1.167,8295.09,0
-1.356,20291,7.90137735379262
1.535,33267,0
0.945,109973.72,0
-0.944,385047.55,9.04593731568457
1.76,43084.98,0
1.396,1201139.87,7.2086003379602
1.647,22549,8.16080392095467
-0.537,64000,0
-1.141,220822.38,8.18060094759445
0.846,74602.45,0
0.335,7489.45,0
0.877,57074.9,0
2.246,48571.35,0
0.348,257503,0
-1.139,14372,0
0.802,12393.46,0
0.662,7506.96,0
-1.01,20399.01,0
-0.163,62176.11,8.10611636704049
-1.097,47006.71,0
-0.583,44570.15,7.04224246469089
0.824,243854.67,11.361387203139
1.707,182010,0
-0.378,120366,6.90875477931522
1.269,92477.7,8.5173931714189
1.59,384666,0
-0.762,68547.33,9.327151379811
1.4,136405.05,8.69968140098951
1.262,278280.9,10.032364379457
-0.894,306032.78,9.94034971726869
-1.115,144712.13,8.53796201845774
0.276,69009.38,0
-0.89,1935937.32,12.6989362640155
-0.529,62327.3,7.31388683163346
0.082,61542.79,7.60140233458373
-0.921,19789,0
-1.157,140713.02,0
-1.144,10313,0
-0.781,1432269.64,13.0979693682275
1.642,74197,0
-1.126,8660,0
-0.529,100741.11,0
-0.818,402482.15,9.13849737129842
-0.617,33171.3,9.0217190130337
-0.896,185147.02,8.08671792030391
1.163,10975,0
-1.094,23027.73,5.70711026474888
-1.194,11905,0
-0.917,4144106.29,12.9284449804444
-0.666,198480.76,8.96200720958831
-1,211153.96,9.28275405248523
-0.311,893196,0
1.001,82474,6.90875477931522
-1.341,3875,0
-0.577,14695.23,0
-0.875,9920,0
1.896,30330,0
1.527,6777.83,0
1.549,9538.83,0
0.368,110605.19,9.61919971315236
-0.723,15500,0
1.324,314048.06,8.74846362994206
0.014,135271.75,0
1.319,165993.74,0
-0.971,42117.04,0
1.211,1769588.98,13.0868299570239
-1.107,52578.08,0
1.034,24127.69,0
1.77,30384.46,6.31173480915291
-1.044,10502.75,0
-0.984,34138.21,8.79800169492485
-1.089,64189.35,0
-0.955,2432206.52,12.6902415962011
-0.632,212777.5,9.98845993552295
0.57,650509,8.80252249828442
-0.218,6877,0
-1.26,12074,0
0.909,263794.8,9.14430740137174
1.476,38825.81,0
2.29,29980,0
-0.308,317826.27,0
-0.995,4860761.14,12.9749535634711
-1.005,180148.55,0
-1.055,73019.4,8.1363104459187
2.121,74669.83,0
1.334,61852.15,0
0.866,655,0
1.467,23441.51,0
-1.225,39593.31,0
-1.565,12303.07,0
-0.964,2704006.03,12.6951925452596
2.266,183070,0
-0.7,4477267.6,12.8336620123169
1.149,2069164.06,11.1732621422453
1.201,879106.19,12.4177547648528
0.93,601425.64,11.1633821730969
-1.235,21214.17,0
-1.107,87600.24,8.08815644219434
1.492,40564,0
-1.209,11175,0
-0.99,114912.25,8.5173931714189
-0.669,146682.19,0
0.98,76037.51,8.61268517287546
1.571,54976.96,6.5875500148248
-0.243,35695.64,0
-1.112,12370.08,0
-1.073,3238.05,0
1.48,94570.86,0
1.406,73237.31,8.74049672993181
-1.58,19132.26,0
1.124,57145.75,0
1.146,8060.54,6.90875477931522
-1.013,388067.99,8.5173931714189
0.654,58583.46,0
1.559,54713.56,6.90875477931522
-0.156,18679.89,6.90875477931522
0.945,44730.13,7.60140233458373
1.996,47325,0
-1.275,12509.54,0
1.176,1298558.89,12.1387221745648
1.491,56807.88,0
1.442,22442.61,0
-1.161,69574.53,0
-1.056,9120.84,0
-1.084,28226.07,0
-0.908,52426.93,0
2.035,11351.13,0
1.003,10020,6.90875477931522
-0.828,2366991.03,12.552259930731
-1.068,14535.25,0
0.747,420688.08,6.90875477931522
-1.071,5127,0
-0.859,2215,0
-1.052,3075,0
-0.684,2283287.27,13.6851709917522
1.744,1375,0
1.202,1482610,0
-0.979,1010,0
-0.997,28342.72,0
0.278,379575,0
-1.085,27151,0
1.572,28214.83,0
1.959,8829.28,0
1.569,107564.9,0
1.266,70929.64,7.13169851046691
0.891,24875,0
1.471,204799.35,0
-0.535,106171.27,0
1.428,342037.73,8.00670084544037
0.312,46790,0
-0.919,690533.84,10.3006180238542
0.878,1522103.44,12.8769192820961
1.323,403867,0
0.731,252052.27,6.90875477931522
0.555,521262.95,9.89264144559533
-0.796,33815.72,0
-1.087,11474.83,0
-0.436,1896368.05,13.6688371865928
-0.684,35412.74,0
1.648,1200,0
1.368,7956.79,0
1.107,68129.02,7.60140233458373
0.863,13998,6.90875477931522
-0.911,761526.66,11.6994601341291
1.38,3257.04,0
-0.694,56578.06,9.55212277041343
-1.01,55824.6,0
-0.639,267175,0
-0.359,86895.26,8.22977775008189
-1.209,12736,6.37672694789863
1.686,17832,0
-1.097,24773.15,6.39924364254788
1.97,29539.3,0
1.336,250772,0
-0.201,34466.05,0
1.334,8428,0
-1.14,24306.42,8.81596356085344
-0.858,181806.44,11.0821579333748
0.747,50169,0
0.462,1316801.72,6.90875477931522
-1.453,95158.2,0
0.321,396501.24,6.90875477931522
-0.717,19108,0
1.29,310905,9.21044036697652
0.422,18077,0
0.958,38285.99,7.60140233458373
-0.818,1757650.35,12.3973591055587
1.767,23704,0
1.422,15809.81,0
0.896,49574,0
-0.734,34613.05,6.90875477931522
-1.058,76689.84,0
1.029,30397.6,0
-1.03,3600,0
-1.544,169040,0
-0.578,273448.07,0
-0.823,5855,2.63905732961526
-0.028,367494.49,9.7981825908907
-0.66,275005.05,8.35490952835879
-1.032,50187,0
1.333,81618.47,0
-1.177,26436,0
1.335,87122.16,7.82444593087762
1.567,21952,0
1.446,161366.96,8.5173931714189
-0.516,576803.54,10.6666504146677
-0.633,3580,0
1.421,12330,0
-0.113,46462.36,0
-0.837,63006,0
-0.026,50031.42,0
1.162,217665,9.43356392009056
-1.077,24103,0
1.1,24783.35,4.61512051684126
0.701,108375,8.21635833238616
1.685,5553.72,0
-1.088,21443.41,0
1.498,23354.81,8.73499288974801
-1.23,210238,0
0.364,27301.52,0
-0.943,23088.67,0
-1.358,19863.68,0
1.535,77077.25,0
1.223,935843.75,12.4981990149475
-0.947,74822.91,0
0.981,750096.46,11.2879176770463
1.677,5380,0
1.837,48894.9,0
1.265,2314018.67,13.0307830331074
1.443,22384,0
2.422,46610,0
1.428,23157.67,7.60140233458373
1.625,29359.1,0
1.021,3150,0
0.677,153231.07,0
1.604,5928.94,6.67680634476827
1.84,20223,0
-1.042,50686.47,0
0.652,26214.29,6.21660610108486
-1.146,16994.33,0
-1.155,10527,0
1.467,43186.5,0
-0.982,102750.57,8.22963377810818
1.357,329036.95,6.90875477931522
-1.032,610,0
-1.483,118016.88,0
-0.959,19977,3.71357206670431
-0.756,17459.91,6.21660610108486
-0.963,266464.82,5.70711026474888
1.57,149876.59,6.90875477931522
1.448,153164.7,0
-0.327,39740.27,0
-0.86,2108840.58,11.990097092623
1.267,103289.22,0
-0.946,1862958.18,12.8836379568494
1.061,131458,0
0.66,139031.46,0
-0.411,40151.02,0
-1.021,9494.81,7.11044302972894
1.819,26310.9,0
1.598,5243,0
1.625,11491.27,0
0.837,1951976,12.5256444786124
-1.596,19250,0
1.292,770,0
1.751,17014.33,3.93182563272433
0.112,8161,0
0.545,35701.57,0
-0.188,4357.44,0
-0.922,96970.51,8.5173931714189
-0.464,535859.59,10.0941492336051
-1.12,12633.79,0
-1.341,10452,0
-0.821,17660,0
-0.345,561695.39,11.1879014467093
1.212,156883.78,9.59906615608005
0.154,150379,0
1.25,20639,7.09090982207998
-0.588,149648.39,0
1.627,9288.48,0
-0.193,23305,0
1.786,6890,0
-1.199,47449.69,0
2.262,6372.64,0
-0.531,30015.4,0
-0.979,13370,0
1.512,6274,4.61512051684126
-0.931,9438.94,0
-0.434,13050,0
1.317,10780,0
-0.912,23208.47,6.21660610108486
0.584,50174,0
1.212,26127.27,0
0.759,9370,0
1.858,28930,0
-1.41,5731,0
-1.022,9395.78,0
1.268,33258.3,0
1.786,5064.38,0
-1.199,1000,0
-0.987,15865.49,0
-0.826,4000,8.29429960885724
-0.922,2165.17,0
-0.98,4944.65,0
-1.175,181.44,0
-0.847,2106.6,0
-1.048,370492.34,9.69590972432601
1.866,11286,0
-1.055,82797.5,0
1.283,341992.44,0
1.443,56599,0
-0.979,3073.18,0
-1.013,137309.06,0
-1.177,12.7,0
-1.001,4187790.7,12.9169919865202
1.428,61969.54,0
1.317,906,0
1.529,529296.19,7.82444593087762
-0.939,8494947.77,13.7932311856658
1.386,41440,7.60140233458373
-0.962,60649.38,0
-0.827,1035947.27,9.77001330113616
1.398,1500,6.90875477931522
-0.832,6691506.61,13.8740777423542
1.648,3300,0
-1.011,5777600.05,13.7553265528121
-1.019,29597569.83,13.2206628122035
-1.077,387965.58,7.31388683163346
1.628,13235.7,0
-1,2228218.18,9.99884318585288
-1.596,1800,0
-0.8,12656.82,0
-0.937,6918062.11,13.6540386096022
-0.817,5781704.79,13.2986646318233
-0.56,800,0
1.626,263293.31,5.30330490805908
1.479,51590.11,0
1.169,2300,0
-0.858,661.99,0
0.662,989.93,0
-0.998,216825.56,7.84613621572902
1.604,25171.17,0
-1.019,248995.11,9.62343496804873
-1.04,55341.13,0
-1.062,2942987.88,12.5953754443371
-0.163,485.18,0
1.647,2500,0
-1.035,4925,0
0.808,4500,0
-0.719,3548.51,0
1.395,102449.89,6.71533490031077
-0.943,2119.05,0
-1.042,315755.75,7.90046245928428
-0.988,419.66,0
1.237,4934.1,0
-1.142,815388.01,8.03947991910045
0.792,27993.17,0
-0.897,1658.22,0
1.367,71567.99,9.58992888352817
-0.89,4116059.9,13.4619425823967
-1.118,4097.07,0
1.146,2000,0
-0.919,85.8,0
-1.135,218.1,0.741937344729377
-0.894,199.92,0
-1.14,6505.88,0
-1.115,1176.74,0
0.908,49122.3,0
-0.964,76973.7,0
-0.886,3577000.89,13.8353758793736
-0.781,1577146.54,13.5702402428899
-0.947,5333.43,0
-1.021,14727,0
-0.818,1340,0
1.422,2231.3,0
1.352,871622.95,11.0355990897446
-1.044,60294.39,8.8343122140257
-0.886,1130,0
-0.909,18788.23,0
-0.531,122915.31,6.39859493453521
-0.891,37677.01,0
0.898,1500,0
-0.543,10689.97,0
-0.939,7060.76,0
1.508,2850,0
-1.007,56011.36,2.65745841498615
1.732,635.77,0
-0.857,1639.98,0
-1.094,261.84,0
-0.894,1429.15,0
-0.917,25071,0
-0.944,1146889,11.2921749231236
-1.058,162165.29,0
-1.015,3272252.49,12.7780966464835
-1.073,1548077.87,10.8307629316589
-0.833,11390.58,0
-1.024,777.99,0
0.582,1730.06,0
-1.161,21166404.22,11.0135506958733
0.545,64.91,0
-0.4,1261620.55,6.21660610108486
-1.097,151.44,0
1.001,2885.49,0
-0.698,571786.13,8.69968140098951
-0.978,1523.09,0
-1.051,3486.01,7.81883646470405
-0.81,1784959.8,8.98732181285012
1.145,6857.09,0
-1.111,4612.4,0
1.256,2700,0
-1.018,142419.53,0
-0.966,66762.53,8.37816098272068
-0.979,7494242.57,13.5683182520511
0.948,227678.37,0
-0.893,2291.21,0
1.324,10129.65,6.21660610108486
1.319,694015.88,0
1.336,134454.03,9.97585472466203
1.326,448759.42,9.10230962776248
-1.079,4615.38,0
1.36,4389.24,0
-0.632,2076278.09,12.5756100126958
-1.032,71476.53,5.52545293913178
-1.121,17859.33,0
-1.124,59903.66,3.04452243772342
-0.992,61596.06,8.29429960885724
-1.107,2650,0
-1.084,194333.82,8.24301946898925
-1.147,165.25,0
-1.019,5449.92,0
1.028,7700,8.5173931714189
1.034,624.89,0
-0.953,1278.53,0
-1.004,6332416.91,12.7849035773028
1.313,380484.74,11.7865796044374
-1.011,721.92,0
-1.038,304296.74,9.47690273515999
-0.694,539.58,0
-1.047,29641.61,6.65672652417839
-1.038,41.23,0
-0.884,1126.1,0
-0.955,986.9,0
-0.806,13845.44,0
1.097,4306.37,6.80060427246291
1.015,17330,0
-0.896,4883182.35,13.2598708847974
-0.632,4169.55,0
0.57,67974.91,6.21660610108486
-1.085,4093645.42,11.8344475022013
-0.2,282120.47,9.43356392009056
-0.56,412,0
-0.889,225,0
-1.23,10002.36,0
-1.083,41438.35,8.5173931714189
-1.026,20064.47,0
-1.026,5477.47,0
-0.964,27,0
-0.795,41810.41,0
-0.631,68,0
-0.822,4216.54,0
-1.058,41482.7,0
0.96,1477443.1,12.9390352181561
0.651,222.8,0
-1.152,281958.33,0
-1.064,2190613.26,11.9928710091921
0.909,150.6,0
-0.74,5553.8,0
-0.605,1716428.08,13.1982244434192
-0.497,27099.42,0
1.476,26310.78,6.38208670834637
-0.943,18008.38,0
-0.66,1640.96,0
-1.092,63616.76,0
0.662,35788.7,0
-0.072,2234.71,0
-1.021,8778.97,0
-1.036,10120,0
0.981,2425.45,0
-0.937,93387.97,9.308650592609
-1.041,218,0
-0.965,276062.51,8.65712903171375
-0.906,6267.08,0
-0.888,72301.69,0
-1.055,150670.82,6.8983713876718
1.292,3160008.64,12.906073783966
-0.91,75641.08,9.11063052782717
-1.034,45152.53,5.30330490805908
-0.956,885559.08,10.6770850499934
-0.82,40129.43,0
1.537,71165.39,0
-1.072,2080,0
-1.176,6315.1,0
-0.9,5358994.51,13.388394893891
-0.886,14195.85,0
1.205,4598.21,0
1.475,35364,7.31388683163346
-0.907,200,0
-1.142,74674.43,8.29429960885724
-1.063,34.16,0
-1.023,2913538.56,11.7913466625894
-0.846,24287.3,0
-0.95,6294903.05,14.0534407737186
-1,5938111.02,14.0975107012862
-0.729,1794.26,7.43897159239586
0.154,5600,0
-1.032,321,0
-1.097,15057.96,0
-1.084,30,0
-1.565,377.16,0
1.427,3109435.77,12.9669976263436
-1.088,343746.08,0
1.333,608811.51,0
1.149,3690747.29,12.3779271129743
2.269,329,0
-0.779,18532.1,0
-0.973,792.45,0
-0.645,108.74,0
-0.953,6886951.68,14.0627096721665
-1.358,552.36,0
1.335,580,0
-0.327,69835.47,0
-0.908,141094.71,0
-0.859,324,0
-0.86,82974.24,0
-0.788,612.14,0
-1.009,1811.5,0
1.338,335843.07,9.49182830026464
1.1,17230.9,0
-1.112,76.11,0
0.942,108000,0
-0.867,700,0
1.492,32748.37,0
-0.99,325,0
1.358,816334.46,9.98741501247141
-1.256,22330.64,0
1.25,131393.78,8.44124691523195
-0.946,2078148.04,13.4105903913485
-0.516,2328.39,6.90875477931522
0.98,260.13,0
-0.977,4216908.97,13.5633554878716
-1.174,37500,0
-1.005,5064049.2,12.5533611039251
1.819,8196.66,0
-0.852,1368748.11,13.0777423632385
1.138,93447.5,0
1.013,1715885.12,9.25922576970599
1.852,1693,0
1.352,3446386.04,11.0381102787273
1.074,1200,0
1.26,77100,0
-0.843,7713562.28,11.0974251724089
-0.983,3904057.8,13.555785280306
-0.689,12000,0
-0.947,6259589.71,13.8503484111728
1.559,65302.36,8.5173931714189
-0.924,954,0
-1.1,16901194.24,13.7355312416148
-0.156,2500,0
1.478,668055.42,8.61268517287546
-1.256,5818.71,6.90875477931522
1.313,6473025.12,13.1826146966108
-0.897,4523137.53,13.8327032037887
-0.999,177769.45,0
1.24,1953,6.21660610108486
-0.629,1406325.87,13.8069219714163
1.512,23624.37,8.5173931714189
-1.11,78083.34,8.62173337069016
1.521,39595.21,8.5173931714189
-1.234,90,0
-1.076,2346614.32,12.9878076202976
0.996,5650,0
-1.275,1720.32,0
-1.059,6405.7,0
-1.06,2645.82,0
-1.044,24364.17,0
1.376,26871171.4,13.8296983535146
1.212,9112,8.5173931714189
1.176,24725.56,0
-1.161,1700783.12,8.26359043261732
-1.108,287,5.66296048013595
-0.809,2134402.98,13.8161009336582
-0.972,6095804.97,13.9541690918081
-0.998,7540661.34,13.6727252107032
1.273,1000,0
1.251,212020.37,9.2687036152731
-1.03,192754.77,0
-0.568,2230112.44,14.1990243764538
-0.577,2020240.34,13.3938579564817
1.351,1614574.2,12.8917740751565
-0.967,6348267.98,13.3793899911566
-1.022,260453.04,0
-1.07,228587.69,6.95575465437005
-1.084,77167.5,6.97844670710467
1.528,387348.15,8.69968140098951
1.375,1715148.4,12.4595552771141
-1.021,1506.23,0
-0.887,2660,0
-0.828,99.99,0
0.984,1033.08,0
-0.875,171.51,0
-1.068,50523.2,4.6910726149888
-0.966,4891.75,0
1.345,837715.85,12.3470627464533
-0.985,5253251.54,12.7381351322903
0.617,3010251.47,14.072081922091
1.334,37118.25,0
-1.111,1466.21,0
1.556,12628.25,0
-0.823,215078.64,8.69133807682604
1.665,8654.25,0
1.592,8.26,0
1.46,30.12,0
-0.772,2155.4,0
-0.993,2537921.76,13.1083590327305
-1.64,4725.75,0
1.435,5000,0
-1.067,28156.22,5.99396142730657
1.443,33249.05,0
1.472,139.5,0
1.472,5254.74,6.90875477931522
-0.325,2965203.83,0
-1.055,2111541.85,12.9515774289005
0.805,11148.99,0
-0.548,1455776.69,13.6703435736319
-0.743,578602.48,5.52545293913178
-1.017,10038.52,0
1.047,2700.92,0
1.279,353.59,0
-0.932,155214.63,11.3445186475948
-0.78,3853955.38,12.8976851741139
-1.141,16664.03,0
1.291,1837.5,0
1.506,947208.87,7.9348429224988
1.385,6196669.33,13.6330113813969
-0.284,1115842.18,13.5841888187486
1.076,672821.38,12.7622568379853
1.455,6066373.26,11.0516992016955
0.984,601762.36,12.8470076886429
1.346,1287890.68,13.156283528907
-0.802,1204483.8,13.3677395423814
-1.035,22950,0
1.117,59503.16,0
1.489,741074.64,0
-0.817,1187465.66,13.3609093323517
0.804,18227.18,0
0.953,69817.63,0
1.224,28663630.1,14.33824658247
-0.34,2013939.46,14.0632283616938
-0.857,3416902.11,14.1764627295093
1.079,1283402.11,13.5134604241751
0.983,650,0
1.488,4644,0
1.19,25919.34,0
-0.697,1735398.35,13.408017499955
1.415,8376.75,0
-1.061,43214.36,0
-0.818,7869.7,0
-1.051,1930.72,5.46383180502561
1.359,3126230.61,12.9983884615621
0.711,13242.05,0
1.457,4034800.46,13.0778050155156
1.071,48325.01,0
-0.828,1318518.23,12.1704506492207
-1.154,29777.86,0
1.535,7900,0
1.229,3215369.8,13.3630125041236
1.039,54243.64,0
0.809,22379.23,8.66790367483347
1.352,479682.07,12.7325777020141
-0.506,657184.72,13.0561722915335
-0.612,1680669.1,13.1556066457924
-0.551,14000,0
1.067,271421.41,10.8336022910034
0.977,4300,0
-0.842,3917727.13,0
-1.093,1193511.31,13.0817309482488
-0.916,1826462.48,13.5218235720541
1.071,1428508.39,13.5260019517482
1.31,919678.33,12.8932042688519
1.14,544643.34,13.0493930348277
1.42,5290,0
-0.696,705568.45,12.593377177438
0.31,10149,0
-0.877,701417.43,0
1.203,839.24,0
-0.193,765,0
1.043,26858.53,0
0.705,434.07,0
-1.093,150.04,0
0.343,22230.11,0
1.288,134789.74,0
-0.47,23309690.66,7.60140233458373
-0.48,4608825.11,14.8465721489983
-0.795,22801668.9,14.1835275292438
-0.871,5063556.19,14.6696775446479
1.443,391616.03,9.64994922465118
1.469,22733.44,0
1.413,0.2,0
-0.618,1556088.5,13.181836955848
-0.878,2300,0
-0.891,1883240.22,13.5642774120941
1.189,93238.61,10.7568122862102
-0.84,967876.68,13.283207605372
-0.834,1940163.42,14.0066853423635
-0.115,799734.22,13.3285658353262
-0.922,1033949.78,12.7581316959666
-0.828,2467107.76,13.7833240864216
-0.567,749181.71,13.1639113995028
-0.781,2529487.62,13.9021702481193
-0.467,1425670.39,13.8233308992271
1.086,4095745.97,13.3520614011558
-0.844,2942935.7,13.1647540608884
0.339,347752.66,12.183320773484
-0.933,923478.05,12.8403346280985
0.992,1243064.68,12.9269821612817
1.436,49935,8.5173931714189
-0.482,3625299.95,13.872462268776
1.039,1202888.07,13.5207833265579
1.293,2517871,12.4950076826937
1.341,15108.17,0
0.818,526599.11,8.5173931714189
1.161,3860.33,0
1.44,58442.97,0
1.447,2300,0
1.152,18800.21,0
1.305,448655.14,12.4568352549204
1.159,2211927.61,13.9353942390526
1.266,38160641.59,11.0178255416657
1.036,4611245.23,14.5092100459744
1.013,121222.72,8.5173931714189
0.63,2115266.99,12.9540117531188
-0.316,1382551.43,12.5933669941214
1.148,692898.61,12.1472135923048
-0.693,387488.98,12.6158650440641
1.062,16813993.53,12.9337685849487
-0.905,2233947.37,13.636949509587
0.889,50130.59,0
-0.781,612404.28,12.9048986708845
-1.083,158712.89,0
-0.928,1830740.69,13.6696870458387
0.949,1128158.85,13.2502679943762
1.033,966801.25,13.2291288216876
-0.373,2171039.72,14.3812809332267
1.351,669026.33,12.4293001933166
1.197,216297.5,11.9922666135761
-0.25,9355.35,0
0.553,610.58,0
0.582,1597458.73,13.8019891240059
-0.632,11266.92,0
-0.867,944087.15,12.5040258142161
-1.065,1888202.33,13.0843499352061
-0.959,27976365.38,14.4436215629105
1.26,2076411.14,12.4645296326757
0.69,11618.45,0
-0.707,5000,8.5173931714189
-0.786,1638227.33,13.8801750086724
-0.511,1514134.26,13.4546124231812
-0.637,1023901.06,13.5261617639702
0.615,1950289.86,13.6400799598837
-0.775,2126589.58,13.7257963753203
0.014,2146774.73,14.0253293030421
-0.661,2186.62,0
-0.322,610001.64,12.7690828089067
-0.664,1263616.56,13.8460612564636
-0.847,1178717.48,13.2909758256495
-0.781,1956686.38,13.5597159787779
-0.972,19598362.66,13.1409790260101
-0.604,1103806.22,13.3347694881758
-0.92,568105.49,0
1.29,1582899.41,10.9505733617364
1.209,1563479.87,13.007432365858
-0.466,10358.47,0
1.034,912210.75,13.1114209670029
1.265,3521992.26,14.0269753776008
-1.033,5452642.06,13.7142682618986
0.774,532.77,0
-0.765,87823.39,0
-0.945,3984992.26,13.5117096726324
2.171,406330.19,0
1.231,900313.05,12.7979370960629
0.837,1675758.26,13.7336898931613
-1.053,142480.8,6.90875477931522
0.936,2019992.07,13.49287534663
-0.65,5638024.49,14.2329402705441
0.748,905501.13,13.1908968207036
-0.45,856155.61,13.3499785162527
1.344,1019271.64,12.380364340772
-1.115,2243.66,0
1.507,5098026.87,13.3171354373444
1.016,62145.32,0
-0.491,1137105.39,13.317165065706
-0.865,12265.32,8.56617381363786
-0.785,6405639.24,14.1101513323908
1.371,923531.7,12.9408534911167
1.1,1610327.03,13.6637886363146
1.151,3107848.12,13.7855318020545
-1.119,46595.57,0
1.467,19485631.71,13.6748463586777
-1.052,211.83,0
1.323,1284960.47,12.0546740086897
1.294,1582985.81,12.9425211445451
1.155,1347006.19,12.5044572411151
1.169,1694504.29,13.0950763908343
1.317,1041650.45,12.7050311325438
1.078,1363583.92,13.5285628824437
-0.828,7085878.98,12.1909268752242
2.262,13066.94,0
-1.239,6223.73,0
1.163,2264455.66,13.5589601601738
1.311,409880.6,6.90875477931522
-0.936,4644289.9,13.8428173019534
0.878,1136433.6,13.3959734165958
0.851,1073555.31,13.1225733353616
-0.89,1479735.15,12.8452967610955
1.421,3112.26,0
-1.074,154714.91,8.93590352627442
1.637,66282.87,8.71979928551288
1.292,55,0
-0.78,5980141.93,13.7613057238925
-1.146,2956.44,0
1.236,1423804.46,13.3015165869495
0.779,2393596.6,14.0427082083024
0.821,3017019.07,14.4689294165594
0.937,2020933.71,13.8350314985316
-1.431,3119,0
1.183,3204552.27,14.0110781638763
0.846,517605.63,8.98732181285012
-0.436,1417964.85,13.6703600844975
-0.892,6149102.8,14.0749675156928
-1.076,5693662.64,11.743223601095
-0.958,6020522.04,13.3636557343032
-0.311,3211870.43,13.0576349715731
-0.805,9323126.22,13.7597988007413
-1.341,9768.46,4.61512051684126
-0.364,2126017.21,14.0042830874189
1.064,8429429.05,14.2486688650803
-0.856,18591155.2,14.8192534030229
-0.944,8479218.21,14.1048349111345
1.429,2868121.64,12.8041114934133
-0.962,2274489.29,12.5893917307342
-0.89,6494469.85,14.0734287687513
-0.969,7358014.54,13.8675395951267
1.164,4326538.52,13.7897264053608
-0.883,3222282.25,13.7068736028583
-1.032,4524583.42,12.8440983186999
1.211,1273004.75,13.5110543293647
-0.812,7812597.19,12.7790409195007
1.7,78070,4.61512051684126
1.185,802895.66,12.6984827395352
-0.28,71319.43,10.5840812670245
-0.984,13267,0
-1.134,1429836.58,11.6686424888684
-1.032,606.52,0
1.19,2602490.35,13.7525185736552
1.354,9093.1,0
-1.101,5810874.12,12.2097847969625
-0.762,2391906.46,7.82444593087762
-0.745,5884928.62,14.3149542627436
-0.829,1328806.4,13.0823901059501
-0.986,9135389.92,13.5676261732096
-1.26,2698.6,0
-1.057,3932.1,4.61512051684126
-0.858,5382793.11,13.4115319594531
-0.982,498960.51,12.4312181915151
1.693,7798.23,0
-1.278,610,0
-0.334,5033892.33,14.9558036690544
-0.241,1630814.25,14.0312315098188
0.927,1425219.6,13.9846080948945
-0.995,5790837.15,14.0854450191273
0.933,1085492.42,12.8156352617744
-1.084,42350.72,5.30330490805908
1.259,371674,12.3080695104523
-1.032,7862452.21,13.7113204682019
-1.019,2418560.74,13.7233963655471
-1.123,145516.16,6.55798501421693
-0.996,5706347.83,13.8659016114549
-0.792,838108.77,12.9367588375139
-1.008,2835512.46,12.7122591753202
0.82,1010346.7,13.5276337865599
1.388,582993.13,12.7884307133372
-0.125,94956,9.7111762641128
1.467,17992.96,0
-1.11,2418,0
-1.236,8542.09,0
1.726,7635,0
-0.908,5303913.83,12.9872190733086
-0.964,8678503.63,13.6760407679085
-1.107,79075.81,0
