state,year,govelec,black,metro,unem,criv,crip,ag0_14,ag15_17,ag18_24,ag25_34,incpc,polpc,pris,final1,final2
41,80,0,0.304,0.598,0.06908,647.8219,4691.2554,0.24311338,0.058936577,0.14317745,0.16559899,7589.166,212.3959,230.2589,0,0
41,81,0,0.3034,0.5988,0.08392,637.7792,4659.547,0.23749608,0.05536332,0.14469959,0.17017931,8366.804,204.24661,237.89236,0,0
41,82,1,0.3028,0.5996,0.10808,718.85913,4633.9463,0.2350374,0.052057356,0.14339152,0.16988777,8734.523,213.43518,251.96602,0,0
41,83,0,0.3022,0.60040003,0.10042,622.54175,4192.6406,0.23345701,0.04978355,0.14069265,0.17037724,9403.703,205.10204,268.9838,0,0
41,84,0,0.3016,0.6012,0.07083,629.7983,4073.044,0.2304401,0.048899755,0.13753057,0.17176038,10302.934,215.89241,280.6432,0,0
41,85,0,0.301,0.602,0.06858,639.449,4265.577,0.22797456,0.049046323,0.13230397,0.17287315,10914.103,224.9773,284.68826,0,0
41,86,1,0.30040002,0.6028,0.06217,681.69305,4509.4824,0.22464852,0.049655996,0.12802872,0.17409511,11478.976,230.51152,299.96973,0,0
41,87,0,0.2998,0.6036,0.05592,673.55817,4555.487,0.22212362,0.04939367,0.124223605,0.17450458,12197.258,241.748,329.70386,0,0
41,88,0,0.2992,0.6044,0.04567,758.7632,4782.0635,0.22215709,0.04806565,0.12075029,0.17321219,13193.878,253.25322,350.84296,0,0
41,89,0,0.29860002,0.6052,0.04717,826.6127,4882.0366,0.22186866,0.0454151,0.118889205,0.17153601,13883.489,258.20074,378.136,0,0
41,90,1,0.29799998,0.606,0.047,972.5793,5047.9575,0.22107969,0.04398743,0.11682377,0.16909455,15096.975,263.09625,428.34827,0,0
41,91,0,0.2974,0.6068,0.062,972.2269,5205.2515,0.22044368,0.04268464,0.11541701,0.16680709,15466.861,257.14685,462.95343,0,0
41,92,0,0.29680002,0.6076,0.062,944.46295,4948.5986,0.21953928,0.042742155,0.11351651,0.16347489,16170.31,228.83708,483.23502,1,0
41,93,0,0.2962,0.6084,0.075,1023.35986,4880.016,0.21877573,0.04254735,0.11144661,0.16030745,16809.15,267.96597,488.81488,0,1
42,80,0,0.003,0.158,0.04783,126.33864,3103.7627,0.23878437,0.057887122,0.13748191,0.14905934,7703.8667,204.92041,78.343025,0,0
42,81,0,0.0032,0.1717,0.05075,104.05797,2887.2463,0.23913044,0.05362319,0.13768116,0.15507247,8930.102,203.6232,88.13314,0,0
42,82,1,0.0034,0.18540001,0.054420006,98.98698,2545.8755,0.24023156,0.049204055,0.13603474,0.15629523,9324.141,212.59045,95.942024,0,0
42,83,0,0.0036000002,0.1991,0.05408,121.21213,2452.0923,0.23953824,0.046176046,0.13275613,0.15873015,9685.013,210.5339,109.26194,0,0
42,84,0,0.0038,0.21280001,0.043669995,149.35437,2496.8435,0.241033,0.044476327,0.12769009,0.16068867,10788.394,208.1779,116.59452,0,0
42,85,0,0.004,0.22649999,0.0525,138.53868,2540.1145,0.24212034,0.04584527,0.120343834,0.16189112,11149.89,211.46133,129.6987,0,0
42,86,1,0.0042,0.2402,0.04867,126.86782,2635.9197,0.24137932,0.04597701,0.11350574,0.1637931,11757.851,219.1092,148.56734,0,0
42,87,0,0.0044,0.2539,0.042330004,121.98275,2606.0344,0.24137932,0.04597701,0.10775862,0.1637931,12505.156,222.27011,150.86208,0,0
42,88,0,0.0046,0.2676,0.03908,116.47564,2527.364,0.24212034,0.04441261,0.103151865,0.16189112,12839.542,224.7851,162.78735,0,0
42,89,0,0.0047999998,0.28129998,0.04158,139.02438,2615.4949,0.24246773,0.043041606,0.100430414,0.15925395,14133.0205,232.2812,146.1318,0,0
42,90,1,0.005,0.295,0.03617,162.5538,2742.611,0.24246773,0.043041606,0.09756098,0.15638451,15620.623,239.45482,180.20087,0,0
42,91,0,0.0052,0.3087,0.034,182.47864,2901.1396,0.24216524,0.044159546,0.09686609,0.15099715,16410.746,199.4302,192.39598,0,0
42,92,0,0.0054,0.3224,0.031,195.33899,2816.243,0.24293785,0.04519774,0.097457625,0.14548022,17353.754,189.8305,195.72649,0,0
42,93,0,0.0056,0.3361,0.035,208.39162,2749.7903,0.24475525,0.047552448,0.096503496,0.13986014,17986.396,161.11888,210.02824,0,0
43,80,0,0.158,0.648,0.073,453.5831,3999.8257,0.22783707,0.055107817,0.1309083,0.16227402,8030.3994,227.18362,145.3728,0,0
43,81,0,0.1582,0.65089995,0.09075,410.95505,3883.6865,0.2247191,0.052290406,0.13029386,0.16681072,8836.814,226.83665,152.95143,0,0
43,82,1,0.1584,0.65379995,0.11842,421.56693,3996.8145,0.2223418,0.049720187,0.12914336,0.16616444,9264.429,226.73268,170.63525,0,0
43,83,0,0.1586,0.65669996,0.114829995,404.206,3628.97,0.21995708,0.047424894,0.12725322,0.16695279,9849.827,230.08583,169.37149,1,0
43,84,0,0.1588,0.6596,0.08567,448.26117,3466.2258,0.21698314,0.046724983,0.12438659,0.16791125,10876.675,221.18625,199.59229,0,1
43,85,0,0.159,0.6625,0.08,479.15164,3729.0986,0.21314953,0.046871684,0.12131496,0.16967127,11581.116,213.59491,187.79604,0,1
43,86,1,0.1592,0.6654,0.08033,546.92975,4048.5547,0.20995991,0.048111416,0.11690231,0.17071112,12492.33,228.78244,164.47508,0,0
43,87,0,0.1594,0.66830003,0.06608,541.50116,4194.355,0.20719214,0.04766883,0.11373615,0.17144053,13316.115,240.9262,185.52437,0,0
43,88,0,0.1596,0.67120004,0.05775,543.44666,4015.9062,0.2077976,0.046246372,0.11157196,0.17026131,14180.586,253.11075,193.37236,0,0
43,89,0,0.1598,0.67410004,0.05125,558.6732,4034.8992,0.20828182,0.04367532,0.11001236,0.16852081,15075.71,246.2299,206.34592,0,0
43,90,1,0.16,0.677,0.05217,668.3974,4367.2935,0.20789044,0.042109564,0.10834015,0.16598529,15900.631,239.14554,218.99464,0,0
43,91,0,0.1602,0.6799,0.066,726.07025,4641.68,0.20718901,0.040993538,0.10682552,0.16397415,16490.127,286.02585,212.3467,0,0
43,92,0,0.1604,0.6828,0.064,746.00995,4388.7363,0.20716417,0.040995024,0.10527363,0.160398,17622.514,290.64676,231.70436,0,0
43,93,0,0.16059999,0.6857,0.056999996,765.7776,4473.7593,0.20768778,0.041184545,0.10394195,0.15708962,18414.148,277.38773,235.80101,0,0
44,80,0,0.12,0.795,0.052250005,548.02167,5569.471,0.24731182,0.05530958,0.13957411,0.17056715,9915.664,233.2771,190.97063,0,0
44,81,0,0.119899996,0.7971,0.05292,532.75464,5521.246,0.24664316,0.05201411,0.1369863,0.17794657,11267.236,228.05507,210.078,0,0
44,82,1,0.119799994,0.7992,0.0685,575.16144,5706.079,0.24629836,0.049572762,0.13417259,0.18035352,11830.761,230.9569,213.63081,0,0
44,83,0,0.1197,0.8013,0.07992,511.33823,5385.424,0.24485779,0.047739968,0.13128491,0.18353225,12125.668,232.01498,235.79022,0,0
44,84,0,0.1196,0.8034,0.05933,504.38556,5518.7793,0.2443306,0.047604173,0.12731929,0.18529394,13026.462,234.70981,223.83823,0,0
44,85,0,0.1195,0.80550003,0.07008,553.2477,6054.5996,0.24353224,0.048239417,0.12321023,0.18681252,13741.32,240.18312,229.16225,0,0
44,86,1,0.119399995,0.8076,0.08883,663.75824,6798.484,0.24292012,0.0495743,0.118652254,0.18754905,13588.017,244.99126,230.63972,1,0
44,87,0,0.1193,0.8097,0.08442,637.4744,7162.5435,0.2428709,0.049392372,0.11532909,0.18692094,13953.832,252.82156,232.67917,0,1
44,88,0,0.1192,0.8118,0.07308,656.98083,7415.072,0.24311514,0.047939043,0.113217734,0.1852763,14767.041,262.46475,233.55191,0,1
44,89,0,0.1191,0.8139,0.06725,665.7286,7347.992,0.24055453,0.045397747,0.112869635,0.18397097,15694.979,265.01755,242.61716,0,0
44,90,1,0.118999995,0.816,0.06167,758.1653,7034.8833,0.24173506,0.0443728,0.111254394,0.18089098,16734.904,267.3388,261.92657,0,0
44,91,0,0.1189,0.8181,0.066,839.9204,6977.778,0.24296911,0.043798987,0.10863301,0.17842323,17439.58,329.23007,293.32944,0,0
44,92,0,0.1188,0.82019997,0.075,805.1179,6242.035,0.24368036,0.043883957,0.10659956,0.174631,18448.78,337.88385,297.81583,0,0
44,93,0,0.1187,0.8223,0.07,762.12634,5676.956,0.24374688,0.043702513,0.105540454,0.17076147,19134.201,348.4499,341.9499,0,0
45,80,1,0.006,0.77199996,0.06308,302.87473,5568.5835,0.31622177,0.05338809,0.14784394,0.1649555,8005.0874,221.08145,67.39436,0,0
45,81,0,0.0061000003,0.7723,0.06658,298.8119,5454.9834,0.3227723,0.050165012,0.14059407,0.17095709,8703.905,200.06602,63.518135,0,0
45,82,0,0.0062,0.7726,0.0785,284.98074,5035.3657,0.3241335,0.04878049,0.13478819,0.17394094,9130.033,213.99231,74.32343,0,0
45,83,0,0.0063,0.7729,0.09257999,259.8119,4935.11,0.3272727,0.047648903,0.12789969,0.17617555,9567.966,200.43887,76.957634,0,0
45,84,1,0.0064,0.7732,0.0655,248.76695,4605.6104,0.32552406,0.048088778,0.12330456,0.17817509,10342.663,206.28853,79.05956,0,0
45,85,0,0.0064999997,0.77349997,0.05925,267.68106,5056.1167,0.3231893,0.048691414,0.120511256,0.17772368,10915.012,206.1473,91.92355,0,0
45,86,0,0.0066000004,0.77379996,0.05967,267.0475,5217.9194,0.31930247,0.051112447,0.116055325,0.17799158,11317.626,213.95068,98.782715,0,0
45,87,0,0.0067000003,0.77410007,0.06342,230.09537,5395.2324,0.32002383,0.05184744,0.112634085,0.17520858,11781.378,219.04051,104.93084,0,0
45,88,1,0.0068,0.7744,0.04883,243.33925,5341.8,0.3179396,0.052101836,0.1124926,0.1705151,12383.086,224.57076,109.47556,0,0
45,89,0,0.0069,0.7747,0.046829995,258.90973,5426.553,0.3147714,0.05158265,0.114302464,0.16471277,13200.476,224.03284,115.09769,0,0
45,90,0,0.0069999998,0.775,0.043079995,282.44803,5347.575,0.3117783,0.053117782,0.11662818,0.15877599,14041.471,222.34412,138.80421,0,0
45,91,0,0.0070999996,0.77529997,0.049000002,287.32315,5329.824,0.30786645,0.0548953,0.117713645,0.15676288,14735.502,217.43066,142.84065,0,0
45,92,1,0.0072000003,0.77559996,0.049000002,290.83377,5373.937,0.3036996,0.057979017,0.11816676,0.15461071,15504.353,224.13033,147.42502,0,0
45,93,0,0.0073,0.77589995,0.039,301.0215,4936.344,0.2973118,0.060215052,0.12150537,0.15268818,16134.306,227.52689,148.37106,0,0
46,80,1,0.002,0.225,0.06358,178.86497,4812.5244,0.22896282,0.056751467,0.13894325,0.17025441,8572.002,205.28377,61.584156,0,0
46,81,0,0.0021,0.2259,0.058,127.71318,4923.256,0.22480619,0.05426357,0.13953489,0.17248063,9498.661,211.04651,66.9276,0,0
46,82,1,0.0022,0.22680001,0.06817,126.20424,4538.5356,0.22350673,0.05009634,0.13872832,0.16955684,10043.576,220.61658,76.550385,0,0
46,83,0,0.0023,0.22770001,0.06792,133.0784,4015.4878,0.22179732,0.04780115,0.1376673,0.17017208,10741.663,210.32504,83.815025,0,0
46,84,1,0.0023999999,0.22860001,0.05233,145.9203,3844.5918,0.21821633,0.04743833,0.13282733,0.17077799,11735.509,208.34915,72.27534,0,0
46,85,0,0.0025,0.22950001,0.046920005,149.0566,3775.6604,0.21698113,0.04716981,0.12830189,0.1735849,12690.777,210.75473,71.72676,0,0
46,86,1,0.0026,0.23040001,0.048,151.1236,3877.9026,0.21348314,0.04868914,0.12172285,0.17602997,13715.994,212.73409,83.58491,0,0
46,87,0,0.0027,0.2313,0.03742,138.51852,4195.926,0.21296297,0.046296295,0.11666667,0.17592593,14619.002,221.29628,82.20974,0,0
46,88,1,0.0028,0.2322,0.02675,143.81819,4142.909,0.21272728,0.043636367,0.11454545,0.17454547,15602.718,228.0,93.51852,0,0
46,89,0,0.0029,0.2331,0.03583,134.94624,4019.534,0.21326165,0.04121864,0.11469534,0.17204303,16882.678,223.20789,100.545456,0,0
46,90,1,0.003,0.234,0.04858,126.95036,4204.4326,0.21631207,0.03900709,0.11347518,0.16843972,17457.83,219.32623,112.186386,0,0
46,91,0,0.0031,0.2349,0.064,116.5493,3831.6902,0.21478872,0.038732395,0.112676054,0.1637324,17802.836,205.2817,120.74468,0,0
46,92,1,0.0032,0.2358,0.066,109.28196,3294.746,0.21366024,0.038528897,0.11033275,0.15936953,18812.203,203.50262,129.0493,0,0
46,93,0,0.0033000002,0.2367,0.054,114.236115,3858.1597,0.21180555,0.038194444,0.107638896,0.15625,19431.914,198.61111,151.48862,0,0
47,80,0,0.189,0.7,0.04992,305.87244,4293.7534,0.22068448,0.05517112,0.1387694,0.17355525,9895.983,217.56125,169.76262,0,0
47,81,1,0.1889,0.7025,0.06108,320.64658,4334.754,0.2150992,0.052351214,0.13923585,0.17927994,10923.331,221.85893,160.48251,0,0
47,82,0,0.18879999,0.705,0.07708,308.93866,3945.2576,0.21281631,0.049699616,0.13726562,0.17895503,11635.343,229.38284,165.55841,0,0
47,83,0,0.1887,0.7075,0.060749996,291.752,3659.1553,0.21060199,0.04743935,0.13548966,0.1804133,12455.977,226.19946,176.86147,0,0
47,84,0,0.1886,0.71,0.0505,295.18073,3483.0085,0.20729978,0.04642098,0.13288449,0.18214034,13641.125,228.56131,177.08896,0,0
47,85,1,0.1885,0.7125,0.05583,294.1907,3478.9326,0.20524935,0.046369206,0.12948382,0.18337707,14546.368,231.91602,188.96173,0,0
47,86,0,0.1884,0.715,0.050080005,304.67996,3538.5066,0.20285615,0.046799727,0.12646249,0.18479009,15528.753,233.99863,205.02188,0,0
47,87,0,0.1883,0.7175,0.042330004,293.56036,3647.2356,0.20262979,0.045684423,0.12407283,0.18543494,16462.094,245.27983,215.84651,0,0
47,88,0,0.1882,0.72,0.03908,297.16748,3851.1846,0.20324665,0.04339904,0.121086635,0.18552262,17560.176,256.75003,217.98718,0,0
47,89,1,0.1881,0.7225,0.03917,311.3889,3884.9182,0.20490196,0.04035948,0.11879084,0.18480392,18768.68,257.41013,230.71063,0,0
47,90,0,0.188,0.725,0.04275,349.5086,4077.058,0.20573546,0.038504913,0.11599807,0.18366359,19558.0,257.88626,265.8987,0,0
47,91,0,0.1879,0.7275,0.058000002,373.0757,4232.824,0.20706107,0.037531808,0.11164123,0.18145674,20074.55,264.9491,280.61865,0,0
47,92,0,0.1878,0.73,0.064,373.8974,3913.2156,0.20706913,0.037535187,0.10807007,0.17829214,20871.504,219.50267,312.65903,0,0
47,93,1,0.1877,0.7325,0.05,372.20767,3743.2598,0.20720999,0.037436448,0.10506856,0.17454937,21542.361,280.68094,328.26086,0,0
48,80,1,0.025999999,0.804,0.07858,462.1975,6421.539,0.22362053,0.052032914,0.13407551,0.1803001,10775.346,202.66216,108.06371,0,0
48,81,0,0.026500002,0.8053,0.09533,444.73563,6259.089,0.22285175,0.048630785,0.13054769,0.18578848,11715.488,198.55997,106.46176,0,0
48,82,0,0.027,0.80660003,0.12108001,403.34348,5831.868,0.2221183,0.046060324,0.12649053,0.18541032,12188.763,197.70868,125.967896,0,0
48,83,0,0.0275,0.8079,0.11183,371.76746,5705.977,0.2211628,0.044651166,0.122325584,0.18604651,12896.818,198.25581,146.45781,0,0
48,84,1,0.027999999,0.8092,0.0945,406.90607,5701.8184,0.21892266,0.0446593,0.11786372,0.1866943,13703.657,208.93185,154.83722,0,0
48,85,0,0.028499998,0.8105,0.08141999,426.29547,6115.886,0.21772727,0.045227274,0.11363636,0.18636364,14451.414,216.00002,157.02118,0,0
48,86,0,0.029000001,0.8118,0.08192,438.01932,6457.1074,0.21580957,0.045587245,0.10958904,0.18616663,15384.263,219.13316,157.25,0,0
48,87,0,0.0295,0.8131,0.076,440.09265,6586.298,0.21624006,0.044130627,0.106796116,0.18446602,15977.991,222.37422,148.28204,0,0
48,88,1,0.03,0.8144,0.06175,464.28882,6616.552,0.21724138,0.04137931,0.10474138,0.1823276,16670.611,224.09482,135.28244,0,0
48,89,0,0.0305,0.8157,0.06175,473.2406,6141.4243,0.22018541,0.038980193,0.10261273,0.17867678,18086.373,221.60767,125.344826,0,0
48,90,0,0.031,0.817,0.04875,498.46844,5685.93,0.22238106,0.038390853,0.10046968,0.17480089,19281.252,217.21463,145.97556,0,0
48,91,0,0.0315,0.8183,0.063,522.807,5783.7915,0.22448166,0.038676236,0.09708931,0.171252,20163.48,221.35167,163.26323,0,0
48,92,1,0.032,0.8196,0.075,533.8129,5630.585,0.22399378,0.039665565,0.09508069,0.16741201,21304.66,222.53549,182.53589,0,0
48,93,0,0.0325,0.82089996,0.075,514.55756,5437.7354,0.22473834,0.040342532,0.09362511,0.16308278,21773.91,221.50333,193.64185,0,0
49,80,1,0.033,0.368,0.09383,181.89743,2344.564,0.23384614,0.053333335,0.124615386,0.15692307,7985.0234,171.17949,64.41812,0,0
49,81,0,0.0328,0.3676,0.10667,174.51382,2440.1738,0.23029682,0.051177073,0.12333675,0.16018423,8610.474,173.13203,64.46154,0,0
49,82,0,0.0326,0.36720002,0.1395,174.61539,2334.0513,0.22820513,0.04923077,0.12102564,0.15897436,9117.828,170.3077,80.09212,0,0
49,83,0,0.0324,0.3668,0.18033,173.52185,2270.3342,0.2267352,0.04781491,0.11825193,0.15835476,9281.936,177.018,79.333336,0,0
49,84,1,0.0322,0.3664,0.15,170.28009,2194.6577,0.22354773,0.04823651,0.11462656,0.15767634,9955.829,176.71162,82.82777,0,0
49,85,0,0.032,0.366,0.13075,168.53697,2118.5632,0.21919245,0.048243314,0.111169375,0.15731516,10423.759,175.03932,81.89834,0,0
49,86,0,0.0318,0.36560002,0.11842,167.69394,2194.527,0.21466523,0.049415518,0.10733262,0.1562168,11009.833,174.97343,90.456215,0,0
49,87,0,0.031600002,0.3652,0.10792,140.20453,2096.5015,0.21044134,0.04951561,0.10495156,0.15392895,11355.645,178.82132,78.21466,0,0
49,88,1,0.031400003,0.3648,0.10033,135.30054,2169.563,0.20710382,0.04863388,0.10273224,0.15136611,12127.501,183.1694,77.98708,0,0
49,89,0,0.0312,0.3644,0.08617,150.7471,2277.4766,0.20420587,0.046485886,0.10127283,0.14831212,12922.944,181.62701,85.08196,0,0
49,90,0,0.031,0.36400002,0.08292,169.13649,2331.755,0.20167132,0.04568245,0.10139275,0.1454039,13946.56,178.9415,90.647484,0,0
49,91,0,0.0308,0.36360002,0.105,191.21735,2475.1528,0.1978877,0.045025013,0.10339077,0.14174542,14666.755,205.11395,92.86908,0,0
49,92,1,0.0306,0.3632,0.113000005,211.88503,2402.1558,0.19624102,0.0458817,0.1050304,0.13764511,15525.7295,207.9049,99.44413,0,0
49,93,0,0.0304,0.3628,0.108,208.40659,2324.1758,0.19285715,0.046153847,0.10714286,0.13461538,16149.381,200.32967,113.59867,0,0
50,80,0,0.039,0.66800004,0.07142,181.59796,4591.4365,0.23034424,0.05822354,0.13663408,0.15937102,9787.642,248.25754,78.51804,0,0
50,81,0,0.0401,0.6686,0.07817,188.40457,4591.557,0.2266187,0.05501481,0.13669065,0.16462123,10569.832,252.5603,84.57289,0,0
50,82,1,0.041199997,0.6692,0.10642,191.94333,4280.9683,0.22436033,0.052230917,0.1351237,0.1651512,11076.134,257.64432,92.78459,0,0
50,83,0,0.0423,0.66980004,0.10441999,192.12032,4090.6162,0.2221987,0.04956577,0.13281085,0.16712561,11628.553,248.16776,99.68281,0,0
50,84,0,0.0434,0.6704,0.07333,197.78293,4000.929,0.22065033,0.04814189,0.12901182,0.16891891,12666.094,256.73563,102.626564,0,0
50,85,0,0.044499997,0.671,0.07208,208.08762,3831.4658,0.21967144,0.04738837,0.12468407,0.17059815,13286.628,260.7203,105.02534,0,0
50,86,1,0.0456,0.67160004,0.0705,259.4407,3862.321,0.21867114,0.047729183,0.119007565,0.17178302,14066.013,266.3793,113.62679,0,0
50,87,0,0.0467,0.6722,0.06108,251.44412,3943.3025,0.21933863,0.04604437,0.11448305,0.17203851,14701.186,267.62244,120.206055,0,0
50,88,0,0.0478,0.6728,0.042920005,215.96849,3785.6697,0.22024055,0.043757778,0.110949814,0.171713,15400.323,267.62756,128.21265,0,0
50,89,0,0.048899997,0.6734,0.04375,223.05951,3950.3606,0.22256537,0.041177683,0.107679635,0.16985793,16436.34,265.26663,131.16965,0,0
50,90,1,0.05,0.674,0.04383,264.08322,4120.9873,0.22374056,0.040587395,0.10442586,0.16724455,17395.162,262.34958,139.4894,0,0
50,91,0,0.0511,0.6746,0.054,277.40045,4195.6743,0.22397414,0.04103497,0.10167778,0.16393775,17968.06,279.94745,151.70303,0,0
50,92,0,0.052199997,0.6752,0.051,276.5071,4054.6365,0.22411375,0.04205888,0.0991388,0.15982375,19113.465,292.16904,157.16595,0,0
50,93,0,0.0533,0.6758,0.047,264.41046,3789.6587,0.2235014,0.042675667,0.09745931,0.1558158,19821.422,284.25964,160.06409,0,0
51,80,0,0.0069999998,0.153,0.03858,391.70212,4583.617,0.2574468,0.05106383,0.1468085,0.1893617,11467.209,302.5532,111.01322,0,0
51,81,0,0.0070999996,0.1673,0.04008,430.08133,4701.829,0.26219514,0.04878049,0.13617887,0.19308943,12471.299,304.6748,113.61703,0,0
51,82,1,0.0072000003,0.1816,0.058579996,301.77866,4464.229,0.26482213,0.04743083,0.1264822,0.19367588,12538.548,344.86166,113.00813,0,0
51,83,0,0.0073,0.19590001,0.083579995,239.0196,3806.2744,0.27058822,0.047058824,0.11764706,0.19215687,12173.975,355.2941,138.73517,0,0
51,84,0,0.0074,0.21020001,0.06292,244.95049,3481.5842,0.27128714,0.045544554,0.11089108,0.18811882,12701.647,348.31683,141.37254,0,0
51,85,0,0.0075,0.2245,0.07158,261.4,3825.9998,0.268,0.048,0.103999995,0.186,13504.594,360.0,143.36633,0,0
51,86,1,0.0076,0.23879999,0.0915,299.59677,4154.234,0.26814517,0.050403226,0.0967742,0.1814516,13264.019,333.26614,152.40001,0,0
51,87,0,0.0077,0.2531,0.08708,290.7757,3850.3145,0.2662474,0.050314464,0.09433962,0.17610064,13282.971,340.7757,173.5887,0,0
51,88,0,0.0078,0.2674,0.063,318.0645,3700.215,0.26236558,0.047311828,0.09247312,0.17204303,14265.185,343.6559,192.03354,0,0
51,89,0,0.007900001,0.28170002,0.06275,267.90393,3765.5022,0.2576419,0.045851525,0.09170305,0.16812228,15282.518,355.67688,203.2258,0,0
51,90,1,0.008,0.296,0.05308,301.10132,3905.727,0.25110132,0.046255507,0.09251101,0.16299559,16880.656,365.63876,224.01747,0,0
51,91,0,0.0081,0.3103,0.051,311.57205,4096.5063,0.2489083,0.048034936,0.09606987,0.15720524,18292.35,409.607,244.4934,0,0
51,92,0,0.0082,0.32459998,0.055999998,320.21506,4264.7314,0.24731182,0.049462367,0.09892473,0.15053764,18860.377,401.9355,239.95633,0,0
51,93,0,0.0083,0.3389,0.054,286.17023,3876.8086,0.24468084,0.048936173,0.10212766,0.1468085,19734.197,357.02127,228.60214,0,0
